Timestamp,Status,Description
2023-12-02 07:16:59,Response To USCIS' Request For Evidence Was Received,"On November 21, 2023, we received your response to our Request for Evidence for your Form I-129, Petition for a Nonimmigrant Worker, Receipt Number EAC2400450864. USCIS has begun working on your case again. We will send you a decision or notify you if we need something from you. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2023-12-02 08:10:43,Response To USCIS' Request For Evidence Was Received,"On November 21, 2023, we received your response to our Request for Evidence for your Form I-129, Petition for a Nonimmigrant Worker, Receipt Number EAC2400450864. USCIS has begun working on your case again. We will send you a decision or notify you if we need something from you. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2023-12-02 09:09:15,Response To USCIS' Request For Evidence Was Received,"On November 21, 2023, we received your response to our Request for Evidence for your Form I-129, Petition for a Nonimmigrant Worker, Receipt Number EAC2400450864. USCIS has begun working on your case again. We will send you a decision or notify you if we need something from you. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2023-12-02 10:10:49,Response To USCIS' Request For Evidence Was Received,"On November 21, 2023, we received your response to our Request for Evidence for your Form I-129, Petition for a Nonimmigrant Worker, Receipt Number EAC2400450864. USCIS has begun working on your case again. We will send you a decision or notify you if we need something from you. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2023-12-02 11:12:21,Response To USCIS' Request For Evidence Was Received,"On November 21, 2023, we received your response to our Request for Evidence for your Form I-129, Petition for a Nonimmigrant Worker, Receipt Number EAC2400450864. USCIS has begun working on your case again. We will send you a decision or notify you if we need something from you. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2023-12-02 12:09:08,Response To USCIS' Request For Evidence Was Received,"On November 21, 2023, we received your response to our Request for Evidence for your Form I-129, Petition for a Nonimmigrant Worker, Receipt Number EAC2400450864. USCIS has begun working on your case again. We will send you a decision or notify you if we need something from you. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2023-12-02 13:12:06,Response To USCIS' Request For Evidence Was Received,"On November 21, 2023, we received your response to our Request for Evidence for your Form I-129, Petition for a Nonimmigrant Worker, Receipt Number EAC2400450864. USCIS has begun working on your case again. We will send you a decision or notify you if we need something from you. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2023-12-02 14:10:21,Response To USCIS' Request For Evidence Was Received,"On November 21, 2023, we received your response to our Request for Evidence for your Form I-129, Petition for a Nonimmigrant Worker, Receipt Number EAC2400450864. USCIS has begun working on your case again. We will send you a decision or notify you if we need something from you. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2023-12-02 15:10:32,Response To USCIS' Request For Evidence Was Received,"On November 21, 2023, we received your response to our Request for Evidence for your Form I-129, Petition for a Nonimmigrant Worker, Receipt Number EAC2400450864. USCIS has begun working on your case again. We will send you a decision or notify you if we need something from you. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2023-12-02 16:09:21,Response To USCIS' Request For Evidence Was Received,"On November 21, 2023, we received your response to our Request for Evidence for your Form I-129, Petition for a Nonimmigrant Worker, Receipt Number EAC2400450864. USCIS has begun working on your case again. We will send you a decision or notify you if we need something from you. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2023-12-02 17:09:24,Response To USCIS' Request For Evidence Was Received,"On November 21, 2023, we received your response to our Request for Evidence for your Form I-129, Petition for a Nonimmigrant Worker, Receipt Number EAC2400450864. USCIS has begun working on your case again. We will send you a decision or notify you if we need something from you. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2023-12-02 18:10:18,Response To USCIS' Request For Evidence Was Received,"On November 21, 2023, we received your response to our Request for Evidence for your Form I-129, Petition for a Nonimmigrant Worker, Receipt Number EAC2400450864. USCIS has begun working on your case again. We will send you a decision or notify you if we need something from you. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2023-12-02 19:48:39,Response To USCIS' Request For Evidence Was Received,"On November 21, 2023, we received your response to our Request for Evidence for your Form I-129, Petition for a Nonimmigrant Worker, Receipt Number EAC2400450864. USCIS has begun working on your case again. We will send you a decision or notify you if we need something from you. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
2023-12-02 20:55:24,Response To USCIS' Request For Evidence Was Received,"On November 21, 2023, we received your response to our Request for Evidence for your Form I-129, Petition for a Nonimmigrant Worker, Receipt Number EAC2400450864. USCIS has begun working on your case again. We will send you a decision or notify you if we need something from you. If you move, go to www.uscis.gov/addresschange to give us your new mailing address."
